updated_type,updated_subtype,hour,latitude,longitude,count
Jam,Heavy_traffic,02:00,41.87,-87.65,41
Jam,Heavy_traffic,02:00,41.92,-87.68,40
Jam,Heavy_traffic,02:00,41.97,-87.76,35
Jam,Heavy_traffic,03:00,41.89,-87.65,134
Jam,Heavy_traffic,03:00,41.9,-87.66,129
Jam,Heavy_traffic,03:00,41.91,-87.66,82
Jam,Heavy_traffic,03:00,41.88,-87.65,79
Jam,Heavy_traffic,03:00,41.87,-87.65,61
Jam,Heavy_traffic,03:00,41.92,-87.67,47
Jam,Heavy_traffic,03:00,41.89,-87.66,37
Jam,Heavy_traffic,03:00,41.86,-87.64,35
Jam,Heavy_traffic,03:00,41.85,-87.64,34
Jam,Heavy_traffic,03:00,41.88,-87.67,25
Jam,Heavy_traffic,04:00,41.89,-87.65,74
Jam,Heavy_traffic,04:00,41.88,-87.65,68
Jam,Heavy_traffic,04:00,41.9,-87.66,62
Jam,Heavy_traffic,04:00,41.87,-87.65,41
Jam,Heavy_traffic,04:00,41.91,-87.66,40
Jam,Heavy_traffic,04:00,41.87,-87.64,26
Jam,Heavy_traffic,04:00,41.89,-87.66,21
Jam,Heavy_traffic,04:00,41.88,-87.67,20
Jam,Heavy_traffic,04:00,41.86,-87.64,17
Jam,Heavy_traffic,04:00,41.97,-87.76,16
Jam,Heavy_traffic,05:00,41.88,-87.65,33
Jam,Heavy_traffic,05:00,41.9,-87.66,25
Jam,Heavy_traffic,05:00,41.89,-87.65,22
Jam,Heavy_traffic,05:00,41.87,-87.65,13
Jam,Heavy_traffic,05:00,41.7,-87.59,10
Jam,Heavy_traffic,05:00,41.86,-87.64,10
Jam,Heavy_traffic,05:00,41.91,-87.66,9
Jam,Heavy_traffic,05:00,41.85,-87.64,8
Jam,Heavy_traffic,05:00,41.88,-87.67,8
Jam,Heavy_traffic,05:00,41.92,-87.67,8
Jam,Heavy_traffic,06:00,41.89,-87.65,18
Jam,Heavy_traffic,06:00,41.88,-87.65,7
Jam,Heavy_traffic,06:00,41.9,-87.66,5
Jam,Heavy_traffic,06:00,41.7,-87.59,4
Jam,Heavy_traffic,06:00,41.71,-87.6,4
Jam,Heavy_traffic,06:00,41.79,-87.63,4
Jam,Heavy_traffic,06:00,41.94,-87.65,4
Jam,Heavy_traffic,06:00,41.83,-87.7,3
Jam,Heavy_traffic,06:00,41.87,-87.73,3
Jam,Heavy_traffic,06:00,41.91,-87.66,3
Jam,Heavy_traffic,07:00,41.89,-87.65,7
Jam,Heavy_traffic,07:00,41.67,-87.6,2
Jam,Heavy_traffic,07:00,41.71,-87.59,2
Jam,Heavy_traffic,07:00,41.73,-87.62,2
Jam,Heavy_traffic,07:00,41.83,-87.72,2
Jam,Heavy_traffic,07:00,41.98,-87.8,2
Jam,Heavy_traffic,07:00,41.69,-87.6,1
Jam,Heavy_traffic,07:00,41.71,-87.6,1
Jam,Heavy_traffic,07:00,41.79,-87.63,1
Jam,Heavy_traffic,07:00,41.82,-87.74,1
Jam,Heavy_traffic,08:00,41.75,-87.62,2
Jam,Heavy_traffic,08:00,41.83,-87.71,2
Jam,Heavy_traffic,08:00,41.84,-87.63,2
Jam,Heavy_traffic,08:00,41.89,-87.65,2
Jam,Heavy_traffic,08:00,41.91,-87.66,2
Jam,Heavy_traffic,08:00,41.97,-87.76,2
Jam,Heavy_traffic,08:00,41.98,-87.8,2
Jam,Heavy_traffic,08:00,41.68,-87.6,1
Jam,Heavy_traffic,08:00,41.7,-87.6,1
Jam,Heavy_traffic,08:00,41.84,-87.72,1
Jam,Heavy_traffic,09:00,41.98,-87.82,5
Jam,Heavy_traffic,09:00,41.69,-87.6,4
Jam,Heavy_traffic,09:00,41.98,-87.79,4
Jam,Heavy_traffic,09:00,41.82,-87.74,3
Jam,Heavy_traffic,09:00,41.9,-87.66,3
Jam,Heavy_traffic,09:00,41.93,-87.7,3
Jam,Heavy_traffic,09:00,41.95,-87.73,3
Jam,Heavy_traffic,09:00,41.98,-87.8,3
Jam,Heavy_traffic,09:00,41.66,-87.59,2
Jam,Heavy_traffic,09:00,41.81,-87.74,2
Jam,Heavy_traffic,10:00,41.83,-87.63,100
Jam,Heavy_traffic,10:00,41.73,-87.62,82
Jam,Heavy_traffic,10:00,41.7,-87.59,69
Jam,Heavy_traffic,10:00,41.72,-87.62,68
Jam,Heavy_traffic,10:00,41.84,-87.66,65
Jam,Heavy_traffic,10:00,41.71,-87.6,59
Jam,Heavy_traffic,10:00,41.84,-87.63,57
Jam,Heavy_traffic,10:00,41.82,-87.74,56
Jam,Heavy_traffic,10:00,41.98,-87.78,52
Jam,Heavy_traffic,10:00,41.97,-87.76,51
Jam,Heavy_traffic,11:00,41.87,-87.77,144
Jam,Heavy_traffic,11:00,41.87,-87.76,134
Jam,Heavy_traffic,11:00,41.97,-87.75,127
Jam,Heavy_traffic,11:00,41.97,-87.76,123
Jam,Heavy_traffic,11:00,41.96,-87.74,122
Jam,Heavy_traffic,11:00,41.98,-87.78,120
Jam,Heavy_traffic,11:00,41.81,-87.63,114
Jam,Heavy_traffic,11:00,41.94,-87.71,110
Jam,Heavy_traffic,11:00,41.98,-87.75,109
Jam,Heavy_traffic,11:00,41.83,-87.63,108
Jam,Heavy_traffic,12:00,41.95,-87.72,252
Jam,Heavy_traffic,12:00,41.96,-87.74,248
Jam,Heavy_traffic,12:00,41.97,-87.75,236
Jam,Heavy_traffic,12:00,41.94,-87.71,225
Jam,Heavy_traffic,12:00,41.99,-87.66,218
Jam,Heavy_traffic,12:00,41.95,-87.73,195
Jam,Heavy_traffic,12:00,41.93,-87.69,182
Jam,Heavy_traffic,12:00,41.97,-87.76,164
Jam,Heavy_traffic,12:00,41.98,-87.66,163
Jam,Heavy_traffic,12:00,41.96,-87.75,158
Jam,Heavy_traffic,13:00,41.93,-87.7,292
Jam,Heavy_traffic,13:00,41.94,-87.71,240
Jam,Heavy_traffic,13:00,41.96,-87.74,223
Jam,Heavy_traffic,13:00,41.94,-87.7,214
Jam,Heavy_traffic,13:00,41.97,-87.75,212
Jam,Heavy_traffic,13:00,41.92,-87.7,197
Jam,Heavy_traffic,13:00,41.95,-87.72,188
Jam,Heavy_traffic,13:00,41.95,-87.73,183
Jam,Heavy_traffic,13:00,41.92,-87.67,166
Jam,Heavy_traffic,13:00,41.97,-87.76,164
Jam,Heavy_traffic,14:00,41.96,-87.74,170
Jam,Heavy_traffic,14:00,41.94,-87.71,169
Jam,Heavy_traffic,14:00,41.97,-87.75,149
Jam,Heavy_traffic,14:00,41.95,-87.73,148
Jam,Heavy_traffic,14:00,41.88,-87.65,147
Jam,Heavy_traffic,14:00,41.92,-87.67,135
Jam,Heavy_traffic,14:00,41.89,-87.65,134
Jam,Heavy_traffic,14:00,41.93,-87.69,134
Jam,Heavy_traffic,14:00,41.95,-87.72,133
Jam,Heavy_traffic,14:00,41.9,-87.66,129
Jam,Heavy_traffic,15:00,41.9,-87.66,194
Jam,Heavy_traffic,15:00,41.94,-87.71,174
Jam,Heavy_traffic,15:00,41.95,-87.72,173
Jam,Heavy_traffic,15:00,41.96,-87.74,166
Jam,Heavy_traffic,15:00,41.98,-87.78,160
Jam,Heavy_traffic,15:00,41.97,-87.76,158
Jam,Heavy_traffic,15:00,41.89,-87.65,151
Jam,Heavy_traffic,15:00,41.97,-87.77,150
Jam,Heavy_traffic,15:00,41.85,-87.64,148
Jam,Heavy_traffic,15:00,41.93,-87.69,144
Jam,Heavy_traffic,16:00,41.89,-87.65,251
Jam,Heavy_traffic,16:00,41.9,-87.66,211
Jam,Heavy_traffic,16:00,41.88,-87.65,192
Jam,Heavy_traffic,16:00,41.97,-87.76,190
Jam,Heavy_traffic,16:00,41.94,-87.71,185
Jam,Heavy_traffic,16:00,41.98,-87.78,155
Jam,Heavy_traffic,16:00,41.95,-87.72,148
Jam,Heavy_traffic,16:00,41.98,-87.75,147
Jam,Heavy_traffic,16:00,41.96,-87.74,145
Jam,Heavy_traffic,16:00,41.97,-87.77,140
Jam,Heavy_traffic,17:00,41.89,-87.65,318
Jam,Heavy_traffic,17:00,41.9,-87.66,233
Jam,Heavy_traffic,17:00,41.88,-87.65,220
Jam,Heavy_traffic,17:00,41.98,-87.78,216
Jam,Heavy_traffic,17:00,41.97,-87.76,190
Jam,Heavy_traffic,17:00,41.97,-87.77,176
Jam,Heavy_traffic,17:00,41.94,-87.71,175
Jam,Heavy_traffic,17:00,41.93,-87.69,167
Jam,Heavy_traffic,17:00,41.97,-87.75,160
Jam,Heavy_traffic,17:00,41.96,-87.74,159
Jam,Heavy_traffic,18:00,41.89,-87.65,311
Jam,Heavy_traffic,18:00,41.88,-87.65,253
Jam,Heavy_traffic,18:00,41.9,-87.66,250
Jam,Heavy_traffic,18:00,41.98,-87.78,206
Jam,Heavy_traffic,18:00,41.97,-87.76,201
Jam,Heavy_traffic,18:00,41.96,-87.74,197
Jam,Heavy_traffic,18:00,41.94,-87.71,188
Jam,Heavy_traffic,18:00,41.85,-87.64,184
Jam,Heavy_traffic,18:00,41.97,-87.77,166
Jam,Heavy_traffic,18:00,41.93,-87.69,162
Jam,Heavy_traffic,19:00,41.88,-87.65,443
Jam,Heavy_traffic,19:00,41.89,-87.65,406
Jam,Heavy_traffic,19:00,41.9,-87.66,395
Jam,Heavy_traffic,19:00,41.96,-87.74,262
Jam,Heavy_traffic,19:00,41.99,-87.66,237
Jam,Heavy_traffic,19:00,41.85,-87.64,230
Jam,Heavy_traffic,19:00,41.97,-87.76,221
Jam,Heavy_traffic,19:00,41.98,-87.75,193
Jam,Heavy_traffic,19:00,41.94,-87.71,188
Jam,Heavy_traffic,19:00,41.98,-87.78,187
Jam,Heavy_traffic,20:00,41.88,-87.65,518
Jam,Heavy_traffic,20:00,41.9,-87.66,504
Jam,Heavy_traffic,20:00,41.89,-87.65,437
Jam,Heavy_traffic,20:00,41.96,-87.74,308
Jam,Heavy_traffic,20:00,41.85,-87.64,258
Jam,Heavy_traffic,20:00,41.92,-87.67,249
Jam,Heavy_traffic,20:00,41.93,-87.69,245
Jam,Heavy_traffic,20:00,41.91,-87.66,224
Jam,Heavy_traffic,20:00,41.94,-87.71,209
Jam,Heavy_traffic,20:00,41.97,-87.76,201
Jam,Heavy_traffic,21:00,41.88,-87.65,533
Jam,Heavy_traffic,21:00,41.9,-87.66,496
Jam,Heavy_traffic,21:00,41.89,-87.65,364
Jam,Heavy_traffic,21:00,41.93,-87.7,361
Jam,Heavy_traffic,21:00,41.92,-87.67,297
Jam,Heavy_traffic,21:00,41.96,-87.74,296
Jam,Heavy_traffic,21:00,41.94,-87.7,280
Jam,Heavy_traffic,21:00,41.85,-87.64,272
Jam,Heavy_traffic,21:00,41.93,-87.69,262
Jam,Heavy_traffic,21:00,41.94,-87.71,247
Jam,Heavy_traffic,22:00,41.88,-87.65,531
Jam,Heavy_traffic,22:00,41.9,-87.66,441
Jam,Heavy_traffic,22:00,41.89,-87.65,394
Jam,Heavy_traffic,22:00,41.92,-87.67,279
Jam,Heavy_traffic,22:00,41.98,-87.75,233
Jam,Heavy_traffic,22:00,41.96,-87.74,227
Jam,Heavy_traffic,22:00,41.97,-87.76,221
Jam,Heavy_traffic,22:00,41.85,-87.64,214
Jam,Heavy_traffic,22:00,41.93,-87.69,212
Jam,Heavy_traffic,22:00,41.93,-87.7,206
Jam,Heavy_traffic,23:00,41.88,-87.65,369
Jam,Heavy_traffic,23:00,41.9,-87.66,308
Jam,Heavy_traffic,23:00,41.89,-87.65,281
Jam,Heavy_traffic,23:00,41.98,-87.78,216
Jam,Heavy_traffic,23:00,41.97,-87.76,208
Jam,Heavy_traffic,23:00,41.92,-87.67,206
Jam,Heavy_traffic,23:00,41.94,-87.71,188
Jam,Heavy_traffic,23:00,41.93,-87.69,183
Jam,Heavy_traffic,23:00,41.96,-87.74,182
Jam,Heavy_traffic,23:00,41.98,-87.81,172
Jam,Light_traffic,16:00,41.92,-87.81,1
Jam,Light_traffic,19:00,41.86,-87.62,1
Jam,Light_traffic,20:00,41.88,-87.62,1
Jam,Light_traffic,21:00,41.84,-87.71,1
Jam,Light_traffic,21:00,41.88,-87.63,1
Jam,Moderate_traffic,00:00,41.98,-87.69,9
Jam,Moderate_traffic,00:00,41.9,-87.66,8
Jam,Moderate_traffic,00:00,41.92,-87.68,8
Jam,Moderate_traffic,00:00,41.94,-87.67,8
Jam,Moderate_traffic,00:00,41.93,-87.69,7
Jam,Moderate_traffic,00:00,41.97,-87.75,7
Jam,Moderate_traffic,00:00,41.97,-87.69,7
Jam,Moderate_traffic,00:00,41.82,-87.73,6
Jam,Moderate_traffic,00:00,41.84,-87.66,6
Jam,Moderate_traffic,00:00,41.88,-87.63,6
Jam,Moderate_traffic,01:00,41.92,-87.67,7
Jam,Moderate_traffic,01:00,41.9,-87.66,6
Jam,Moderate_traffic,01:00,41.84,-87.66,5
Jam,Moderate_traffic,01:00,41.95,-87.69,5
Jam,Moderate_traffic,01:00,41.95,-87.66,5
Jam,Moderate_traffic,01:00,41.96,-87.74,5
Jam,Moderate_traffic,01:00,41.98,-87.66,5
Jam,Moderate_traffic,01:00,41.99,-87.71,5
Jam,Moderate_traffic,01:00,41.82,-87.73,4
Jam,Moderate_traffic,01:00,41.95,-87.71,4
Jam,Moderate_traffic,02:00,41.95,-87.65,6
Jam,Moderate_traffic,02:00,41.9,-87.66,4
Jam,Moderate_traffic,02:00,41.89,-87.65,3
Jam,Moderate_traffic,02:00,41.98,-87.73,3
Jam,Moderate_traffic,02:00,41.99,-87.75,3
Jam,Moderate_traffic,02:00,41.79,-87.58,2
Jam,Moderate_traffic,02:00,41.84,-87.66,2
Jam,Moderate_traffic,02:00,41.86,-87.64,2
Jam,Moderate_traffic,02:00,41.87,-87.73,2
Jam,Moderate_traffic,02:00,41.88,-87.7,2
Jam,Moderate_traffic,03:00,41.87,-87.77,4
Jam,Moderate_traffic,03:00,41.87,-87.76,2
Jam,Moderate_traffic,03:00,41.89,-87.65,2
Jam,Moderate_traffic,03:00,41.9,-87.66,2
Jam,Moderate_traffic,03:00,41.91,-87.67,2
Jam,Moderate_traffic,03:00,41.67,-87.59,1
Jam,Moderate_traffic,03:00,41.71,-87.61,1
Jam,Moderate_traffic,03:00,41.74,-87.63,1
Jam,Moderate_traffic,03:00,41.78,-87.63,1
Jam,Moderate_traffic,03:00,41.79,-87.74,1
Jam,Moderate_traffic,04:00,41.89,-87.65,4
Jam,Moderate_traffic,04:00,41.95,-87.71,3
Jam,Moderate_traffic,04:00,41.98,-87.75,3
Jam,Moderate_traffic,04:00,41.96,-87.69,2
Jam,Moderate_traffic,04:00,41.98,-87.77,2
Jam,Moderate_traffic,04:00,41.98,-87.76,2
Jam,Moderate_traffic,04:00,41.71,-87.6,1
Jam,Moderate_traffic,04:00,41.75,-87.62,1
Jam,Moderate_traffic,04:00,41.77,-87.63,1
Jam,Moderate_traffic,04:00,41.84,-87.66,1
Jam,Moderate_traffic,05:00,41.89,-87.63,5
Jam,Moderate_traffic,05:00,41.88,-87.63,2
Jam,Moderate_traffic,05:00,41.99,-87.69,2
Jam,Moderate_traffic,05:00,42.0,-87.69,2
Jam,Moderate_traffic,05:00,41.66,-87.59,1
Jam,Moderate_traffic,05:00,41.79,-87.63,1
Jam,Moderate_traffic,05:00,41.88,-87.65,1
Jam,Moderate_traffic,05:00,41.88,-87.62,1
Jam,Moderate_traffic,05:00,41.9,-87.66,1
Jam,Moderate_traffic,05:00,41.92,-87.67,1
Jam,Moderate_traffic,06:00,41.74,-87.66,1
Jam,Moderate_traffic,06:00,41.82,-87.73,1
Jam,Moderate_traffic,08:00,41.82,-87.74,1
Jam,Moderate_traffic,09:00,41.71,-87.6,1
Jam,Moderate_traffic,10:00,41.83,-87.63,3
Jam,Moderate_traffic,10:00,41.73,-87.62,2
Jam,Moderate_traffic,10:00,41.84,-87.65,2
Jam,Moderate_traffic,10:00,41.97,-87.76,2
Jam,Moderate_traffic,10:00,41.7,-87.6,1
Jam,Moderate_traffic,10:00,41.7,-87.59,1
Jam,Moderate_traffic,10:00,41.72,-87.62,1
Jam,Moderate_traffic,10:00,41.74,-87.62,1
Jam,Moderate_traffic,10:00,41.75,-87.62,1
Jam,Moderate_traffic,10:00,41.76,-87.63,1
Jam,Moderate_traffic,11:00,41.72,-87.63,5
Jam,Moderate_traffic,11:00,41.72,-87.62,4
Jam,Moderate_traffic,11:00,41.73,-87.62,4
Jam,Moderate_traffic,11:00,41.74,-87.62,4
Jam,Moderate_traffic,11:00,41.82,-87.74,4
Jam,Moderate_traffic,11:00,41.84,-87.66,4
Jam,Moderate_traffic,11:00,41.75,-87.62,3
Jam,Moderate_traffic,11:00,41.84,-87.65,3
Jam,Moderate_traffic,11:00,41.92,-87.67,3
Jam,Moderate_traffic,11:00,41.69,-87.6,2
Jam,Moderate_traffic,12:00,41.82,-87.73,9
Jam,Moderate_traffic,12:00,41.98,-87.78,8
Jam,Moderate_traffic,12:00,41.89,-87.65,7
Jam,Moderate_traffic,12:00,41.98,-87.81,7
Jam,Moderate_traffic,12:00,41.98,-87.8,7
Jam,Moderate_traffic,12:00,41.83,-87.63,6
Jam,Moderate_traffic,12:00,41.87,-87.77,6
Jam,Moderate_traffic,12:00,41.9,-87.66,5
Jam,Moderate_traffic,12:00,41.92,-87.68,5
Jam,Moderate_traffic,12:00,41.95,-87.73,5
Jam,Moderate_traffic,13:00,41.9,-87.66,16
Jam,Moderate_traffic,13:00,41.89,-87.65,8
Jam,Moderate_traffic,13:00,41.94,-87.7,8
Jam,Moderate_traffic,13:00,41.97,-87.75,8
Jam,Moderate_traffic,13:00,41.88,-87.69,7
Jam,Moderate_traffic,13:00,41.9,-87.7,7
Jam,Moderate_traffic,13:00,41.92,-87.67,7
Jam,Moderate_traffic,13:00,41.98,-87.75,7
Jam,Moderate_traffic,13:00,41.89,-87.69,6
Jam,Moderate_traffic,13:00,41.93,-87.7,6
Jam,Moderate_traffic,14:00,41.9,-87.66,9
Jam,Moderate_traffic,14:00,41.92,-87.67,7
Jam,Moderate_traffic,14:00,41.93,-87.7,7
Jam,Moderate_traffic,14:00,41.98,-87.75,7
Jam,Moderate_traffic,14:00,41.88,-87.62,6
Jam,Moderate_traffic,14:00,41.91,-87.66,6
Jam,Moderate_traffic,14:00,41.94,-87.65,6
Jam,Moderate_traffic,14:00,41.78,-87.63,5
Jam,Moderate_traffic,14:00,41.85,-87.64,5
Jam,Moderate_traffic,14:00,41.87,-87.74,5
Jam,Moderate_traffic,15:00,41.98,-87.79,9
Jam,Moderate_traffic,15:00,41.98,-87.78,7
Jam,Moderate_traffic,15:00,41.85,-87.65,6
Jam,Moderate_traffic,15:00,41.89,-87.63,5
Jam,Moderate_traffic,15:00,41.93,-87.69,5
Jam,Moderate_traffic,15:00,41.71,-87.61,4
Jam,Moderate_traffic,15:00,41.75,-87.62,4
Jam,Moderate_traffic,15:00,41.89,-87.65,4
Jam,Moderate_traffic,15:00,41.92,-87.67,4
Jam,Moderate_traffic,15:00,41.93,-87.68,4
Jam,Moderate_traffic,16:00,41.82,-87.73,7
Jam,Moderate_traffic,16:00,41.87,-87.77,6
Jam,Moderate_traffic,16:00,41.92,-87.67,6
Jam,Moderate_traffic,16:00,41.84,-87.66,5
Jam,Moderate_traffic,16:00,41.89,-87.65,5
Jam,Moderate_traffic,16:00,41.91,-87.66,5
Jam,Moderate_traffic,16:00,41.93,-87.69,5
Jam,Moderate_traffic,16:00,41.97,-87.76,4
Jam,Moderate_traffic,16:00,41.98,-87.8,4
Jam,Moderate_traffic,16:00,41.72,-87.62,3
Jam,Moderate_traffic,17:00,41.98,-87.79,10
Jam,Moderate_traffic,17:00,41.85,-87.64,7
Jam,Moderate_traffic,17:00,41.95,-87.71,7
Jam,Moderate_traffic,17:00,41.89,-87.65,6
Jam,Moderate_traffic,17:00,41.92,-87.68,6
Jam,Moderate_traffic,17:00,41.91,-87.66,5
Jam,Moderate_traffic,17:00,41.97,-87.66,5
Jam,Moderate_traffic,17:00,41.83,-87.71,4
Jam,Moderate_traffic,17:00,41.87,-87.64,4
Jam,Moderate_traffic,17:00,41.88,-87.62,4
Jam,Moderate_traffic,18:00,41.88,-87.65,9
Jam,Moderate_traffic,18:00,41.82,-87.73,7
Jam,Moderate_traffic,18:00,41.87,-87.65,7
Jam,Moderate_traffic,18:00,41.89,-87.65,7
Jam,Moderate_traffic,18:00,41.92,-87.67,6
Jam,Moderate_traffic,18:00,41.96,-87.74,6
Jam,Moderate_traffic,18:00,41.98,-87.79,6
Jam,Moderate_traffic,18:00,41.9,-87.66,5
Jam,Moderate_traffic,18:00,41.98,-87.81,5
Jam,Moderate_traffic,18:00,41.98,-87.8,5
Jam,Moderate_traffic,19:00,41.82,-87.74,13
Jam,Moderate_traffic,19:00,41.89,-87.65,8
Jam,Moderate_traffic,19:00,41.93,-87.69,8
Jam,Moderate_traffic,19:00,41.97,-87.75,8
Jam,Moderate_traffic,19:00,41.83,-87.71,7
Jam,Moderate_traffic,19:00,41.94,-87.71,6
Jam,Moderate_traffic,19:00,41.95,-87.73,6
Jam,Moderate_traffic,19:00,41.96,-87.74,6
Jam,Moderate_traffic,19:00,41.84,-87.67,5
Jam,Moderate_traffic,19:00,41.87,-87.64,5
Jam,Moderate_traffic,20:00,41.92,-87.68,12
Jam,Moderate_traffic,20:00,41.92,-87.67,12
Jam,Moderate_traffic,20:00,41.94,-87.71,12
Jam,Moderate_traffic,20:00,41.93,-87.69,8
Jam,Moderate_traffic,20:00,41.95,-87.73,8
Jam,Moderate_traffic,20:00,41.85,-87.64,7
Jam,Moderate_traffic,20:00,41.95,-87.72,6
Jam,Moderate_traffic,20:00,41.96,-87.74,6
Jam,Moderate_traffic,20:00,41.98,-87.8,6
Jam,Moderate_traffic,20:00,41.83,-87.63,5
Jam,Moderate_traffic,21:00,41.97,-87.75,12
Jam,Moderate_traffic,21:00,41.86,-87.64,9
Jam,Moderate_traffic,21:00,41.91,-87.67,9
Jam,Moderate_traffic,21:00,41.98,-87.75,8
Jam,Moderate_traffic,21:00,41.85,-87.64,7
Jam,Moderate_traffic,21:00,41.88,-87.65,7
Jam,Moderate_traffic,21:00,41.92,-87.68,7
Jam,Moderate_traffic,21:00,41.93,-87.68,7
Jam,Moderate_traffic,21:00,41.88,-87.67,6
Jam,Moderate_traffic,21:00,41.88,-87.62,6
Jam,Moderate_traffic,22:00,41.88,-87.65,13
Jam,Moderate_traffic,22:00,41.88,-87.62,10
Jam,Moderate_traffic,22:00,41.94,-87.71,9
Jam,Moderate_traffic,22:00,41.92,-87.67,8
Jam,Moderate_traffic,22:00,41.93,-87.69,8
Jam,Moderate_traffic,22:00,41.95,-87.72,8
Jam,Moderate_traffic,22:00,41.98,-87.81,8
Jam,Moderate_traffic,22:00,41.82,-87.74,7
Jam,Moderate_traffic,22:00,41.88,-87.63,7
Jam,Moderate_traffic,22:00,41.93,-87.68,7
Jam,Moderate_traffic,23:00,41.88,-87.65,7
Jam,Moderate_traffic,23:00,41.92,-87.67,7
Jam,Moderate_traffic,23:00,41.97,-87.75,7
Jam,Moderate_traffic,23:00,41.98,-87.81,7
Jam,Moderate_traffic,23:00,41.9,-87.67,5
Jam,Moderate_traffic,23:00,41.9,-87.66,5
Jam,Moderate_traffic,23:00,41.94,-87.71,5
Jam,Moderate_traffic,23:00,41.94,-87.65,5
Jam,Moderate_traffic,23:00,41.71,-87.62,4
Jam,Moderate_traffic,23:00,41.72,-87.62,4
Jam,Stand_still_traffic,00:00,41.89,-87.65,208
Jam,Stand_still_traffic,00:00,41.88,-87.65,180
Jam,Stand_still_traffic,00:00,41.9,-87.66,140
Jam,Stand_still_traffic,00:00,41.98,-87.75,118
Jam,Stand_still_traffic,00:00,41.97,-87.76,109
Jam,Stand_still_traffic,00:00,41.98,-87.78,104
Jam,Stand_still_traffic,00:00,41.97,-87.75,83
Jam,Stand_still_traffic,00:00,41.99,-87.66,81
Jam,Stand_still_traffic,00:00,41.89,-87.61,80
Jam,Stand_still_traffic,00:00,41.96,-87.74,71
Jam,Stand_still_traffic,01:00,41.89,-87.65,172
Jam,Stand_still_traffic,01:00,41.88,-87.65,130
Jam,Stand_still_traffic,01:00,41.9,-87.66,124
Jam,Stand_still_traffic,01:00,41.91,-87.66,46
Jam,Stand_still_traffic,01:00,41.92,-87.67,43
Jam,Stand_still_traffic,01:00,41.97,-87.76,42
Jam,Stand_still_traffic,01:00,41.87,-87.65,39
Jam,Stand_still_traffic,01:00,41.87,-87.64,39
Jam,Stand_still_traffic,01:00,41.94,-87.71,39
Jam,Stand_still_traffic,01:00,41.98,-87.75,37
Jam,Stand_still_traffic,02:00,41.9,-87.66,95
Jam,Stand_still_traffic,02:00,41.89,-87.65,92
Jam,Stand_still_traffic,02:00,41.88,-87.65,59
Jam,Stand_still_traffic,02:00,41.91,-87.66,39
Jam,Stand_still_traffic,02:00,41.85,-87.64,33
Jam,Stand_still_traffic,02:00,41.88,-87.62,33
Jam,Stand_still_traffic,02:00,41.86,-87.64,31
Jam,Stand_still_traffic,02:00,41.92,-87.67,30
Jam,Stand_still_traffic,02:00,41.92,-87.68,29
Jam,Stand_still_traffic,02:00,41.87,-87.64,28
Jam,Stand_still_traffic,03:00,41.89,-87.65,106
Jam,Stand_still_traffic,03:00,41.9,-87.66,82
Jam,Stand_still_traffic,03:00,41.88,-87.65,78
Jam,Stand_still_traffic,03:00,41.89,-87.61,44
Jam,Stand_still_traffic,03:00,41.91,-87.66,44
Jam,Stand_still_traffic,03:00,41.88,-87.62,34
Jam,Stand_still_traffic,03:00,41.87,-87.65,32
Jam,Stand_still_traffic,03:00,41.88,-87.67,31
Jam,Stand_still_traffic,03:00,41.9,-87.62,31
Jam,Stand_still_traffic,03:00,41.89,-87.66,29
Jam,Stand_still_traffic,04:00,41.88,-87.65,84
Jam,Stand_still_traffic,04:00,41.89,-87.65,68
Jam,Stand_still_traffic,04:00,41.9,-87.66,51
Jam,Stand_still_traffic,04:00,41.88,-87.67,42
Jam,Stand_still_traffic,04:00,41.86,-87.62,34
Jam,Stand_still_traffic,04:00,41.91,-87.66,30
Jam,Stand_still_traffic,04:00,41.88,-87.68,26
Jam,Stand_still_traffic,04:00,41.86,-87.64,23
Jam,Stand_still_traffic,04:00,41.87,-87.64,23
Jam,Stand_still_traffic,04:00,41.87,-87.62,22
Jam,Stand_still_traffic,05:00,41.88,-87.65,31
Jam,Stand_still_traffic,05:00,41.88,-87.67,25
Jam,Stand_still_traffic,05:00,41.89,-87.65,23
Jam,Stand_still_traffic,05:00,41.9,-87.66,23
Jam,Stand_still_traffic,05:00,41.91,-87.66,11
Jam,Stand_still_traffic,05:00,41.87,-87.65,10
Jam,Stand_still_traffic,05:00,41.69,-87.6,9
Jam,Stand_still_traffic,05:00,41.83,-87.7,9
Jam,Stand_still_traffic,05:00,41.89,-87.63,9
Jam,Stand_still_traffic,05:00,41.86,-87.62,8
Jam,Stand_still_traffic,06:00,41.88,-87.65,17
Jam,Stand_still_traffic,06:00,41.89,-87.65,15
Jam,Stand_still_traffic,06:00,41.89,-87.66,8
Jam,Stand_still_traffic,06:00,41.83,-87.7,7
Jam,Stand_still_traffic,06:00,41.9,-87.66,7
Jam,Stand_still_traffic,06:00,41.71,-87.59,5
Jam,Stand_still_traffic,06:00,41.87,-87.65,5
Jam,Stand_still_traffic,06:00,41.94,-87.71,5
Jam,Stand_still_traffic,06:00,41.83,-87.71,4
Jam,Stand_still_traffic,06:00,41.84,-87.63,4
Jam,Stand_still_traffic,07:00,41.89,-87.65,9
Jam,Stand_still_traffic,07:00,41.79,-87.63,4
Jam,Stand_still_traffic,07:00,41.88,-87.65,4
Jam,Stand_still_traffic,07:00,41.94,-87.71,3
